,subject,set,pattern,visible_complexity_rating,imagined_complexity_rating,rtime,trial,LSC,intricacy,num_colours,num_revealed,underlying_LSC,underlying_intricacy
1159,bl6b9uro,1,2,61,63,5752,20,0.7625797989041064,60,2,81,0.7625797989041064,60.0
1160,bl6b9uro,1,7,31,29,8161,21,0.3042981748132402,19,3,5,0.9798178198285872,129.0
1161,bl6b9uro,1,15,29,28,8877,22,0.3754102726299531,27,3,7,0.9765683593847632,112.0
1162,bl6b9uro,1,25,67,71,5387,23,0.6142710144082902,22,3,20,0.211232953257335,5.0
1163,bl6b9uro,1,21,22,33,23231,24,0.4902993214414688,28,3,13,0.916858816679865,28.0
1164,bl6b9uro,1,12,30,29,97544,25,0.358020219857293,20,3,10,0.7763934740203636,32.0
1165,bl6b9uro,1,40,36,35,13831,26,0.8483612905676081,24,3,46,0.8820969625736855,30.0
1166,bl6b9uro,1,27,62,44,117376,27,0.623626006950254,24,3,15,0.8573276323656119,39.0
1167,bl6b9uro,1,23,23,25,4256,28,0.4380985052173102,75,3,24,0.3726122402818334,114.0
1168,bl6b9uro,1,44,38,41,3225,29,0.8380444480927665,82,3,56,0.9765683593847632,112.0
1169,bl6b9uro,1,13,41,44,6310,30,0.3752558173901754,9,3,74,0.2255708268386491,6.0
1170,bl6b9uro,1,42,27,33,4807,31,0.8462986770813339,51,3,61,0.7702311617391767,62.0
1171,bl6b9uro,1,33,42,36,6625,32,0.7010989416371628,43,3,34,0.9021786191903493,86.0
1172,bl6b9uro,1,49,27,32,8005,33,1.010512277793566,67,3,74,0.9662936750968476,64.0
1173,bl6b9uro,1,32,48,39,4341,34,0.6837309308483916,45,3,28,0.9417446189245124,131.0
1174,bl6b9uro,1,28,41,45,5388,35,0.6246266176931486,34,3,17,0.8493127920205841,66.0
1175,bl6b9uro,1,51,50,52,6344,36,1.071057236425062,144,3,40,0.3726122402818334,114.0
1176,bl6b9uro,1,37,35,36,5174,37,0.8052085886012976,32,3,36,0.759619233755914,38.0
1177,bl6b9uro,1,38,35,42,3570,38,0.7621729416081634,64,3,17,0.9765683593847632,112.0
1178,bl6b9uro,1,6,44,47,3360,39,0.1876405528433906,6,3,3,0.9005890912789549,59.0
1179,bl6b9uro,1,47,56,46,4392,40,1.0022813680192917,46,3,59,0.9479751547424754,47.0
1180,bl6b9uro,1,39,32,38,4228,41,0.8091433697438183,44,3,45,0.946626538265491,63.0
1181,bl6b9uro,1,36,44,59,3262,42,0.7583544816703526,61,3,34,0.971016706825666,108.0
1182,bl6b9uro,1,19,23,31,6215,43,0.4733665098670601,13,3,17,0.916858816679865,28.0
1183,bl6b9uro,1,54,74,73,4499,44,1.2757925239146377,125,3,57,0.9566962770626366,134.0
1184,bl6b9uro,1,41,22,42,4578,45,0.8639526186508597,14,3,73,0.6846668431999672,7.0
1185,bl6b9uro,1,31,48,29,4830,46,0.6130415859539543,74,3,35,0.8434276513958406,126.0
1186,bl6b9uro,1,18,66,52,6403,47,0.4408743309460485,17,3,9,0.7540329631872313,74.0
1187,bl6b9uro,1,3,25,23,7853,48,0.9417446189245124,131,2,81,0.9417446189245124,131.0
1188,bl6b9uro,1,50,47,35,3550,49,1.0964586248637271,64,3,32,0.7861743337667199,48.0
1189,bl6b9uro,1,27,64,57,3154,50,0.623626006950254,24,3,15,0.8573276323656119,39.0
1190,bl6b9uro,1,14,46,57,3390,51,0.3845854546454057,15,3,10,0.1836646302863872,10.0
1191,bl6b9uro,1,47,29,60,3934,52,1.0022813680192917,46,3,59,0.9479751547424754,47.0
1192,bl6b9uro,1,4,19,32,4063,53,0.0956678954281365,4,3,2,0.8237862528535181,22.0
1193,bl6b9uro,1,45,58,45,601644,54,0.9093384157108588,61,3,27,0.961979984373074,37.0
1194,bl6b9uro,1,9,65,57,3770,55,0.3606001089282001,4,3,15,0.377464279124328,11.0
1195,bl6b9uro,1,46,53,52,3426,56,0.9294936308578554,61,3,24,0.9662936750968476,64.0
1196,bl6b9uro,1,11,55,53,9176,57,0.3591837367869553,9,3,23,0.8559935464734297,29.0
1197,bl6b9uro,1,17,53,52,10800,58,0.4300659169654007,18,3,24,0.9217867638198928,45.0
1198,bl6b9uro,1,52,50,51,6619,59,1.2145662879877976,142,3,67,0.9566962770626366,134.0
1199,bl6b9uro,1,8,46,47,11507,60,0.3340693395882899,3,2,19,0.211232953257335,5.0
1200,bnowctbl,4,194,61,94,12440,1,0.6684439589776937,49,3,25,0.9806767876398864,110.0
1201,bnowctbl,4,213,100,100,8541,2,0.9289439316455628,140,3,67,0.9365506107841312,177.0
1202,bnowctbl,4,185,26,54,11695,3,0.6051645846170632,29,3,13,0.846994161972378,84.0
1203,bnowctbl,4,177,30,61,12674,4,0.3949434703252076,23,3,9,0.9479751547424754,47.0
1204,bnowctbl,4,212,66,66,7392,5,1.0420777811240596,47,3,41,0.7266153533971146,106.0
1205,bnowctbl,4,211,50,51,8533,6,0.958806385889828,77,3,71,0.8986092320669834,78.0
1206,bnowctbl,4,180,16,11,6666,7,0.4493649940130184,13,3,28,0.3709748019792861,17.0
1207,bnowctbl,4,190,29,43,6350,8,0.6190789875997389,38,3,41,0.7702311617391767,62.0
1208,bnowctbl,4,170,30,58,6165,9,0.3264826500049776,19,3,9,0.8721238123967918,127.0
1209,bnowctbl,4,165,100,100,7000,10,0.9724226038193264,146,2,81,0.9724226038193264,146.0
1210,bnowctbl,4,178,27,25,6005,11,0.4079937507842207,18,3,8,0.9668164998304252,98.0
1211,bnowctbl,4,187,54,44,8229,12,0.613460497492042,29,3,33,0.8134343165694118,62.0
1212,bnowctbl,4,179,22,12,5898,13,0.4262352800194719,13,3,31,0.5366913127546721,30.0
1213,bnowctbl,4,198,89,94,6003,14,0.7910278800815163,37,3,40,0.7973260104912844,32.0
1214,bnowctbl,4,200,76,86,5666,15,0.7877732955340623,46,3,43,0.8493127920205841,66.0
1215,bnowctbl,4,206,68,86,10756,16,0.8688173112839913,39,3,26,0.8237862528535181,22.0
1216,bnowctbl,4,193,9,13,6932,17,0.6797611222595863,36,3,29,0.7540329631872313,74.0
1217,bnowctbl,4,209,31,85,5878,18,0.9297299128467926,56,3,23,0.846994161972378,84.0
1218,bnowctbl,4,163,7,5,8131,19,0.347287799177756,2,2,81,0.347287799177756,2.0
1219,bnowctbl,4,206,65,78,9454,20,0.8688173112839913,39,3,26,0.8237862528535181,22.0
1220,bnowctbl,4,192,60,54,6540,21,0.6444621630619757,44,3,31,0.7266153533971146,106.0
1221,bnowctbl,4,204,68,65,4810,22,0.8311935136254743,60,3,54,0.9021786191903493,86.0
1222,bnowctbl,4,202,26,37,9117,23,0.862463389716247,30,3,41,0.5366913127546721,30.0
1223,bnowctbl,4,205,19,13,13652,24,0.854591723659465,45,3,71,0.586131803873728,40.0
1224,bnowctbl,4,203,9,24,5092,25,0.8974010156175157,8,3,44,0.436944813114559,3.0
1225,bnowctbl,4,207,24,23,6546,26,0.8864934272407439,36,3,42,0.6744294655429091,36.0
1226,bnowctbl,4,186,45,57,6854,27,0.5948589818533224,36,3,15,0.9804606443733836,118.0
1227,bnowctbl,4,198,72,87,4046,28,0.7910278800815163,37,3,40,0.7973260104912844,32.0
1228,bnowctbl,4,216,84,95,4786,29,1.3011256677898475,81,3,53,0.9479751547424754,47.0
1229,bnowctbl,4,171,24,33,5640,30,0.356342238577416,13,3,8,0.7702311617391767,62.0
1230,bnowctbl,4,188,15,43,6207,31,0.638008520198901,21,3,31,0.586131803873728,40.0
1231,bnowctbl,4,167,12,30,4402,32,0.1509014706290701,16,3,3,0.1503843675749793,26.0
1232,bnowctbl,4,199,30,11,10883,33,0.6734325814767176,120,3,44,0.3726122402818334,114.0
1233,bnowctbl,4,195,25,38,7936,34,0.6989641540059465,44,3,31,0.8986092320669834,78.0
1234,bnowctbl,4,182,26,40,5185,35,0.4895868455541154,15,3,16,0.8237862528535181,22.0
1235,bnowctbl,4,189,18,40,7900,36,0.6414602128509337,19,3,35,0.1179472434569747,7.0
1236,bnowctbl,4,202,14,28,5784,37,0.862463389716247,30,3,41,0.5366913127546721,30.0
1237,bnowctbl,4,168,8,68,5466,38,0.176291500995151,9,3,3,0.8134343165694118,62.0
1238,bnowctbl,4,173,13,58,5774,39,0.3395589513172429,31,3,14,0.3726122402818334,114.0
1239,bnowctbl,4,181,27,69,19384,40,0.4791830882294255,13,3,11,0.3726122402818334,114.0
1240,bnowctbl,4,197,59,78,4595,41,0.7167609284843239,73,3,46,0.9765683593847632,112.0
1241,bnowctbl,4,201,27,57,8621,42,0.8374632620981224,27,3,47,0.916858816679865,28.0
1242,bnowctbl,4,208,47,59,7430,43,0.9110842342660554,35,3,51,0.8559935464734297,29.0
1243,bnowctbl,4,215,60,64,4930,44,1.1860100908650992,117,3,52,0.9297137410864044,113.0
1244,bnowctbl,4,184,44,67,8230,45,0.5595173433892039,18,3,18,0.5366913127546721,30.0
1245,bnowctbl,4,183,23,42,5943,46,0.4453448668358873,51,3,25,0.8434276513958406,126.0
1246,bnowctbl,4,174,55,82,8932,47,0.3166127993157546,55,3,17,0.9365506107841312,177.0
1247,bnowctbl,4,175,8,4,7411,48,0.3989856936066486,8,3,13,0.1179472434569747,7.0
1248,bnowctbl,4,191,3,1,5942,49,0.677246125180925,6,3,74,0.436944813114559,3.0
1249,bnowctbl,4,169,48,49,4914,50,0.3091753452749824,18,3,8,0.970575943324718,106.0
1250,bnowctbl,4,210,79,92,4646,51,0.7798671275450725,166,3,24,0.2991310414639597,676.0
1251,bnowctbl,4,214,97,100,6342,52,1.0686073595373673,95,3,37,0.9676097794179505,134.0
1252,bnowctbl,4,207,40,38,9849,53,0.8864934272407439,36,3,42,0.6744294655429091,36.0
1253,bnowctbl,4,213,46,47,4062,54,0.9289439316455628,140,3,67,0.9365506107841312,177.0
1254,bnowctbl,4,176,27,52,6544,55,0.3818311282520559,27,3,10,0.960681764435038,87.0
1255,bnowctbl,4,164,55,55,9076,56,0.8820969625736855,30,2,81,0.8820969625736855,30.0
1256,bnowctbl,4,172,26,76,4748,57,0.3507988707359171,21,3,15,0.946626538265491,63.0
1257,bnowctbl,4,166,10,62,7636,58,0.1031037488543488,7,3,4,0.846994161972378,84.0
1258,bnowctbl,4,196,50,56,4590,59,0.7219807493093688,61,3,38,0.9417446189245124,131.0
1259,bnowctbl,4,180,21,44,5763,60,0.4493649940130184,13,3,28,0.3709748019792861,17.0
1260,cr7owepr,1,11,64,65,17986,1,0.3591837367869553,9,3,23,0.8559935464734297,29.0
1261,cr7owepr,1,14,88,87,5645,2,0.3845854546454057,15,3,10,0.1836646302863872,10.0
1262,cr7owepr,1,28,88,89,4589,3,0.6246266176931486,34,3,17,0.8493127920205841,66.0
1263,cr7owepr,1,11,77,75,7007,4,0.3591837367869553,9,3,23,0.8559935464734297,29.0
1264,cr7owepr,1,5,75,77,4769,5,0.156049862497609,14,3,4,0.714319788998292,186.0
1265,cr7owepr,1,34,95,93,6445,6,0.6906282766265875,63,3,41,0.9765683593847632,112.0
1266,cr7owepr,1,16,81,81,4611,7,0.4162224756014276,9,3,25,0.9085637425139398,12.0
1267,cr7owepr,1,36,82,83,4533,8,0.7583544816703526,61,3,34,0.971016706825666,108.0
1268,cr7owepr,1,32,85,85,4735,9,0.6837309308483916,45,3,28,0.9417446189245124,131.0
1269,cr7owepr,1,50,89,89,7187,10,1.0964586248637271,64,3,32,0.7861743337667199,48.0
1270,cr7owepr,1,7,90,88,4949,11,0.3042981748132402,19,3,5,0.9798178198285872,129.0
1271,cr7owepr,1,47,88,87,3824,12,1.0022813680192917,46,3,59,0.9479751547424754,47.0
1272,cr7owepr,1,4,87,86,4960,13,0.0956678954281365,4,3,2,0.8237862528535181,22.0
1273,cr7owepr,1,43,87,87,4881,14,0.9251247704584132,21,3,40,0.6846668431999672,7.0
1274,cr7owepr,1,20,90,90,3442,15,0.4701754606993975,22,3,13,0.8352107704266692,63.0
1275,cr7owepr,1,46,90,89,3970,16,0.9294936308578554,61,3,24,0.9662936750968476,64.0
1276,cr7owepr,1,37,89,89,3891,17,0.8052085886012976,32,3,36,0.759619233755914,38.0
1277,cr7owepr,1,40,95,89,5320,18,0.8483612905676081,24,3,46,0.8820969625736855,30.0
1278,cr7owepr,1,27,91,90,4093,19,0.623626006950254,24,3,15,0.8573276323656119,39.0
1279,cr7owepr,1,8,15,16,8324,20,0.3340693395882899,3,2,19,0.211232953257335,5.0
1280,cr7owepr,1,49,91,89,4184,21,1.010512277793566,67,3,74,0.9662936750968476,64.0
1281,cr7owepr,1,10,60,61,4746,22,0.3476570253930679,13,3,13,0.4539059575689228,66.0
1282,cr7owepr,1,25,71,70,4386,23,0.6142710144082902,22,3,20,0.211232953257335,5.0
1283,cr7owepr,1,26,60,61,5028,24,0.6012176783568561,33,3,21,0.7266153533971146,106.0
1284,cr7owepr,1,22,74,74,4262,25,0.5122615892207323,23,3,11,0.5366913127546721,30.0
1285,cr7owepr,1,9,20,20,9505,26,0.3606001089282001,4,3,15,0.377464279124328,11.0
1286,cr7owepr,1,54,68,68,4206,27,1.2757925239146377,125,3,57,0.9566962770626366,134.0
1287,cr7owepr,1,38,36,38,6445,28,0.7621729416081634,64,3,17,0.9765683593847632,112.0
1288,cr7owepr,1,45,55,55,5140,29,0.9093384157108588,61,3,27,0.961979984373074,37.0
1289,cr7owepr,1,2,40,40,4454,30,0.7625797989041064,60,2,81,0.7625797989041064,60.0
1290,cr7owepr,1,51,64,63,3846,31,1.071057236425062,144,3,40,0.3726122402818334,114.0
1291,cr7owepr,1,19,54,55,3396,32,0.4733665098670601,13,3,17,0.916858816679865,28.0
1292,cr7owepr,1,6,33,36,6400,33,0.1876405528433906,6,3,3,0.9005890912789549,59.0
1293,cr7owepr,1,19,41,43,4454,34,0.4733665098670601,13,3,17,0.916858816679865,28.0
1294,cr7owepr,1,15,44,44,4375,35,0.3754102726299531,27,3,7,0.9765683593847632,112.0
1295,cr7owepr,1,21,48,48,4600,36,0.4902993214414688,28,3,13,0.916858816679865,28.0
1296,cr7owepr,1,5,50,48,8210,37,0.156049862497609,14,3,4,0.714319788998292,186.0
1297,cr7owepr,1,3,72,72,8246,38,0.9417446189245124,131,2,81,0.9417446189245124,131.0
1298,cr7owepr,1,1,6,8,6107,39,0.4102956940145065,13,2,81,0.4102956940145065,13.0
1299,cr7owepr,1,39,62,62,5422,40,0.8091433697438183,44,3,45,0.946626538265491,63.0
1300,cr7owepr,1,29,36,36,5275,41,0.6516531785505184,17,3,48,0.6866368918045108,27.0
1301,cr7owepr,1,53,66,66,4499,42,1.242279539723982,133,3,33,0.8933253295145774,46.0
1302,cr7owepr,1,12,51,51,4105,43,0.358020219857293,20,3,10,0.7763934740203636,32.0
1303,cr7owepr,1,33,54,54,4150,44,0.7010989416371628,43,3,34,0.9021786191903493,86.0
1304,cr7owepr,1,20,66,65,4420,45,0.4701754606993975,22,3,13,0.8352107704266692,63.0
1305,cr7owepr,1,31,61,60,4645,46,0.6130415859539543,74,3,35,0.8434276513958406,126.0
1306,cr7owepr,1,44,64,63,5759,47,0.8380444480927665,82,3,56,0.9765683593847632,112.0
1307,cr7owepr,1,42,29,29,5534,48,0.8462986770813339,51,3,61,0.7702311617391767,62.0
1308,cr7owepr,1,24,28,28,3947,49,0.5884341075635763,26,3,15,0.9669991259544,70.0
1309,cr7owepr,1,18,30,32,3723,50,0.4408743309460485,17,3,9,0.7540329631872313,74.0
1310,cr7owepr,1,35,67,67,12846,51,0.7723177389186597,33,3,36,0.8013583542890702,29.0
1311,cr7owepr,1,52,68,68,4218,52,1.2145662879877976,142,3,67,0.9566962770626366,134.0
1312,cr7owepr,1,17,70,70,3936,53,0.4300659169654007,18,3,24,0.9217867638198928,45.0
1313,cr7owepr,1,48,18,19,4375,54,0.9169710325390452,109,3,65,0.8434276513958406,126.0
1314,cr7owepr,1,7,66,66,5151,55,0.3042981748132402,19,3,5,0.9798178198285872,129.0
1315,cr7owepr,1,41,69,68,4116,56,0.8639526186508597,14,3,73,0.6846668431999672,7.0
1316,cr7owepr,1,30,65,67,3374,57,0.6459621798263714,30,3,26,0.8013583542890702,29.0
1317,cr7owepr,1,13,62,61,4094,58,0.3752558173901754,9,3,74,0.2255708268386491,6.0
1318,cr7owepr,1,23,59,59,4363,59,0.4380985052173102,75,3,24,0.3726122402818334,114.0
1319,cr7owepr,1,47,62,62,4341,60,1.0022813680192917,46,3,59,0.9479751547424754,47.0
1320,d7pyx7s1,2,58,14,18,32515,1,0.1047651647070256,6,3,3,0.916858816679865,28.0
1321,d7pyx7s1,2,103,47,65,19330,2,0.9571239785965506,123,3,75,0.8434276513958406,126.0
1322,d7pyx7s1,2,57,79,79,16551,3,0.9566962770626366,134,2,81,0.9566962770626366,134.0
1323,d7pyx7s1,2,100,75,75,17469,4,0.8821299826107337,68,3,23,0.8253869309445139,41.0
1324,d7pyx7s1,2,64,51,55,16137,5,0.3064124398034145,7,2,7,0.5126409163433703,32.0
1325,d7pyx7s1,2,97,34,38,19753,6,0.9285807695435256,15,3,64,0.436944813114559,3.0
1326,d7pyx7s1,2,55,18,18,21603,7,0.3709748019792861,17,2,81,0.3709748019792861,17.0
1327,d7pyx7s1,2,72,70,77,15053,8,0.4394454839150852,19,3,8,0.961979984373074,37.0
1328,d7pyx7s1,2,88,71,71,13551,9,0.7269959505736927,22,3,37,0.916858816679865,28.0
1329,d7pyx7s1,2,62,25,37,14503,10,0.2438849935631821,9,3,5,0.1179472434569747,7.0
1330,d7pyx7s1,2,98,97,97,12918,11,0.9062850759227804,30,3,44,0.8820969625736855,30.0
1331,d7pyx7s1,2,103,83,77,20671,12,0.9571239785965506,123,3,75,0.8434276513958406,126.0
1332,d7pyx7s1,2,63,99,89,16387,13,0.2621302066272348,22,3,11,0.9765683593847632,112.0
1333,d7pyx7s1,2,73,100,95,17187,14,0.5054080072319812,5,3,35,0.377464279124328,11.0
1334,d7pyx7s1,2,92,100,100,16202,15,0.7804751118505173,47,3,36,0.7861743337667199,48.0
1335,d7pyx7s1,2,89,99,99,19670,16,0.7194268972075625,40,3,35,0.946626538265491,63.0
1336,d7pyx7s1,2,66,94,94,12435,17,0.3348875451841893,9,3,10,0.8325060520687275,70.0
1337,d7pyx7s1,2,94,99,98,11770,18,0.8218508360546457,34,3,50,0.7973260104912844,32.0
1338,d7pyx7s1,2,68,98,98,17001,19,0.3710535513609415,20,3,12,0.7758467648914809,36.0
1339,d7pyx7s1,2,85,98,97,10751,20,0.7200837345528227,15,3,45,0.9085637425139398,12.0
1340,d7pyx7s1,2,71,100,96,13519,21,0.2387749878406579,129,3,17,0.3375488009445939,621.0
1341,d7pyx7s1,2,56,98,98,12468,22,0.8493127920205841,66,2,81,0.8493127920205841,66.0
1342,d7pyx7s1,2,80,91,88,14119,23,0.6047254368348421,28,3,18,0.7540329631872313,74.0
1343,d7pyx7s1,2,104,99,99,12669,24,1.0807989491290677,71,3,33,0.846994161972378,84.0
1344,d7pyx7s1,2,72,87,83,13686,25,0.4394454839150852,19,3,8,0.961979984373074,37.0
1345,d7pyx7s1,2,86,97,96,12636,26,0.6833524476814347,40,3,25,0.9748770128126518,94.0
1346,d7pyx7s1,2,74,99,94,16537,27,0.5124044325730495,7,3,21,0.347287799177756,2.0
1347,d7pyx7s1,2,95,97,94,17453,28,0.8112967213065888,52,3,41,0.8986092320669834,78.0
1348,d7pyx7s1,2,99,98,95,14668,29,0.8629008547411311,69,3,44,0.971016706825666,108.0
1349,d7pyx7s1,2,106,100,100,16353,30,1.0623836132190436,121,3,27,0.8434276513958406,126.0
1350,d7pyx7s1,2,96,100,97,19120,31,0.8724228209098117,25,3,58,0.6866368918045108,27.0
1351,d7pyx7s1,2,67,0,0,17871,32,0.3908410421433057,6,2,12,0.0218120056481487,5.0
1352,d7pyx7s1,2,66,77,80,14236,33,0.3348875451841893,9,3,10,0.8325060520687275,70.0
1353,d7pyx7s1,2,102,100,100,12985,34,0.390870413458231,446,3,57,0.3375488009445939,621.0
1354,d7pyx7s1,2,60,23,33,17236,35,0.1803364021292067,9,3,3,0.9668164998304252,98.0
1355,d7pyx7s1,2,65,76,96,10086,36,0.3092511907403419,10,3,8,0.8237862528535181,22.0
1356,d7pyx7s1,2,82,35,24,16669,37,0.6144556771986371,35,3,23,0.1503843675749793,26.0
1357,d7pyx7s1,2,79,46,50,14701,38,0.6063491251349904,26,3,16,0.9668164998304252,98.0
1358,d7pyx7s1,2,78,1,1,18271,39,0.6109854054102395,11,3,32,0.0218120056481487,5.0
1359,d7pyx7s1,2,99,99,99,20053,40,0.8629008547411311,69,3,44,0.971016706825666,108.0
1360,d7pyx7s1,2,77,96,97,16819,41,0.5006900072129126,26,3,11,0.7266153533971146,106.0
1361,d7pyx7s1,2,75,100,100,13518,42,0.4801126847380468,31,3,20,0.7973260104912844,32.0
1362,d7pyx7s1,2,56,89,90,13269,43,0.8493127920205841,66,2,81,0.8493127920205841,66.0
1363,d7pyx7s1,2,108,90,90,29723,44,1.3064747141393078,167,3,37,0.8434276513958406,126.0
1364,d7pyx7s1,2,101,100,100,12668,45,0.9110266386095636,66,3,22,0.9297137410864044,113.0
1365,d7pyx7s1,2,90,100,93,15386,46,0.7255347631242008,38,3,21,0.7266153533971146,106.0
1366,d7pyx7s1,2,84,100,100,12786,47,0.6457072882550682,37,3,23,0.8134343165694118,62.0
1367,d7pyx7s1,2,107,100,99,19087,48,1.1333085532433815,131,3,67,0.9676097794179505,134.0
1368,d7pyx7s1,2,76,98,99,22487,49,0.4913445462137542,25,3,15,0.8573276323656119,39.0
1369,d7pyx7s1,2,87,88,84,15419,50,0.6964658621109567,36,3,21,0.8559935464734297,29.0
1370,d7pyx7s1,2,61,6,3,15836,51,0.2340404904357064,8,3,75,0.1179472434569747,7.0
1371,d7pyx7s1,2,59,69,73,15804,52,0.1590837955813729,11,3,3,0.9662936750968476,64.0
1372,d7pyx7s1,2,69,82,90,10183,53,0.3867239593159077,25,3,13,0.9633856455933564,64.0
1373,d7pyx7s1,2,70,99,98,16603,54,0.4108983617670244,12,3,30,0.6866368918045108,27.0
1374,d7pyx7s1,2,83,98,88,15469,55,0.6421850319325081,19,3,27,0.916858816679865,28.0
1375,d7pyx7s1,2,91,99,99,13836,56,0.7950905573931756,28,3,78,0.6866368918045108,27.0
1376,d7pyx7s1,2,81,88,88,19755,57,0.606596208639326,29,3,12,0.7861743337667199,48.0
1377,d7pyx7s1,2,75,97,97,12803,58,0.4801126847380468,31,3,20,0.7973260104912844,32.0
1378,d7pyx7s1,2,105,100,98,12653,59,1.097774230811072,89,3,32,0.9297137410864044,113.0
1379,d7pyx7s1,2,93,100,100,13085,60,0.7015074435312239,104,3,47,0.9365506107841312,177.0
1380,dhpocq49,2,105,86,87,6167,1,1.097774230811072,89,3,32,0.9297137410864044,113.0
1381,dhpocq49,2,68,42,41,3782,2,0.3710535513609415,20,3,12,0.7758467648914809,36.0
1382,dhpocq49,2,58,13,13,4863,3,0.1047651647070256,6,3,3,0.916858816679865,28.0
1383,dhpocq49,2,80,44,44,4615,4,0.6047254368348421,28,3,18,0.7540329631872313,74.0
1384,dhpocq49,2,67,4,3,3839,5,0.3908410421433057,6,2,12,0.0218120056481487,5.0
1385,dhpocq49,2,65,33,47,5143,6,0.3092511907403419,10,3,8,0.8237862528535181,22.0
1386,dhpocq49,2,64,1,2,3527,7,0.3064124398034145,7,2,7,0.5126409163433703,32.0
1387,dhpocq49,2,87,35,35,4903,8,0.6964658621109567,36,3,21,0.8559935464734297,29.0
1388,dhpocq49,2,68,5,9,2743,9,0.3710535513609415,20,3,12,0.7758467648914809,36.0
1389,dhpocq49,2,104,84,82,3343,10,1.0807989491290677,71,3,33,0.846994161972378,84.0
1390,dhpocq49,2,73,15,16,4231,11,0.5054080072319812,5,3,35,0.377464279124328,11.0
1391,dhpocq49,2,76,42,42,4063,12,0.4913445462137542,25,3,15,0.8573276323656119,39.0
1392,dhpocq49,2,75,27,28,4151,13,0.4801126847380468,31,3,20,0.7973260104912844,32.0
1393,dhpocq49,2,92,11,12,18863,14,0.7804751118505173,47,3,36,0.7861743337667199,48.0
1394,dhpocq49,2,94,18,18,3919,15,0.8218508360546457,34,3,50,0.7973260104912844,32.0
1395,dhpocq49,2,95,17,17,3607,16,0.8112967213065888,52,3,41,0.8986092320669834,78.0
1396,dhpocq49,2,66,13,14,2959,17,0.3348875451841893,9,3,10,0.8325060520687275,70.0
1397,dhpocq49,2,74,17,19,3487,18,0.5124044325730495,7,3,21,0.347287799177756,2.0
1398,dhpocq49,2,63,71,70,2727,19,0.2621302066272348,22,3,11,0.9765683593847632,112.0
1399,dhpocq49,2,61,17,19,4103,20,0.2340404904357064,8,3,75,0.1179472434569747,7.0
1400,dhpocq49,2,89,51,50,4207,21,0.7194268972075625,40,3,35,0.946626538265491,63.0
1401,dhpocq49,2,88,35,35,3359,22,0.7269959505736927,22,3,37,0.916858816679865,28.0
1402,dhpocq49,2,59,13,23,5391,23,0.1590837955813729,11,3,3,0.9662936750968476,64.0
1403,dhpocq49,2,82,29,22,7415,24,0.6144556771986371,35,3,23,0.1503843675749793,26.0
1404,dhpocq49,2,100,14,15,4087,25,0.8821299826107337,68,3,23,0.8253869309445139,41.0
1405,dhpocq49,2,81,47,57,6983,26,0.606596208639326,29,3,12,0.7861743337667199,48.0
1406,dhpocq49,2,106,21,22,5263,27,1.0623836132190436,121,3,27,0.8434276513958406,126.0
1407,dhpocq49,2,99,68,67,5127,28,0.8629008547411311,69,3,44,0.971016706825666,108.0
1408,dhpocq49,2,85,18,20,4183,29,0.7200837345528227,15,3,45,0.9085637425139398,12.0
1409,dhpocq49,2,76,16,17,3911,30,0.4913445462137542,25,3,15,0.8573276323656119,39.0
1410,dhpocq49,2,90,11,11,3479,31,0.7255347631242008,38,3,21,0.7266153533971146,106.0
1411,dhpocq49,2,101,71,70,3743,32,0.9110266386095636,66,3,22,0.9297137410864044,113.0
1412,dhpocq49,2,96,76,75,3039,33,0.8724228209098117,25,3,58,0.6866368918045108,27.0
1413,dhpocq49,2,72,42,55,3455,34,0.4394454839150852,19,3,8,0.961979984373074,37.0
1414,dhpocq49,2,97,7,8,3847,35,0.9285807695435256,15,3,64,0.436944813114559,3.0
1415,dhpocq49,2,83,16,17,3263,36,0.6421850319325081,19,3,27,0.916858816679865,28.0
1416,dhpocq49,2,86,48,48,5455,37,0.6833524476814347,40,3,25,0.9748770128126518,94.0
1417,dhpocq49,2,79,41,20,6695,38,0.6063491251349904,26,3,16,0.9668164998304252,98.0
